,id,station,date,prcp,tobs
2126,19506,USC00516128,2017-07-09,0.0,78.0
2127,19507,USC00516128,2017-07-10,0.02,77.0
2128,19508,USC00516128,2017-07-11,0.0,74.0
2129,19509,USC00516128,2017-07-12,0.05,72.0
2130,19510,USC00516128,2017-07-13,0.68,77.0
2131,19511,USC00516128,2017-07-14,0.68,76.0
2132,19512,USC00516128,2017-07-15,0.1,78.0
2133,19513,USC00516128,2017-07-16,0.5,75.0
2134,19514,USC00516128,2017-07-17,0.39,72.0
2135,19515,USC00516128,2017-07-18,2.4,77.0
2136,19516,USC00516128,2017-07-19,0.27,74.0
2137,19517,USC00516128,2017-07-20,0.7,75.0
2138,19518,USC00516128,2017-07-21,0.1,72.0
2139,19519,USC00516128,2017-07-22,4.0,72.0
2140,19520,USC00516128,2017-07-23,0.8,78.0
2141,19521,USC00516128,2017-07-24,0.84,77.0
2142,19522,USC00516128,2017-07-25,0.3,79.0
2143,19523,USC00516128,2017-07-26,0.3,73.0
2144,19524,USC00516128,2017-07-27,0.0,75.0
2145,19525,USC00516128,2017-07-28,0.4,73.0
2146,19526,USC00516128,2017-07-29,0.3,77.0
2147,19527,USC00516128,2017-07-30,0.3,79.0
2148,19528,USC00516128,2017-07-31,0.0,74.0
2149,19529,USC00516128,2017-08-01,,72.0
2150,19530,USC00516128,2017-08-02,0.25,80.0
2151,19531,USC00516128,2017-08-03,0.06,76.0
2152,19532,USC00516128,2017-08-05,,77.0
2153,19533,USC00516128,2017-08-06,,79.0
2154,19534,USC00516128,2017-08-07,0.05,78.0
2155,19535,USC00516128,2017-08-08,0.34,74.0
2156,19536,USC00516128,2017-08-09,0.15,71.0
2157,19537,USC00516128,2017-08-10,0.07,75.0
2158,19538,USC00516128,2017-08-11,,72.0
2159,19539,USC00516128,2017-08-12,0.14,74.0
2160,19540,USC00516128,2017-08-13,,80.0
2161,19541,USC00516128,2017-08-14,0.22,79.0
2162,19542,USC00516128,2017-08-15,0.42,70.0
2163,19543,USC00516128,2017-08-16,0.42,71.0
2164,19544,USC00516128,2017-08-17,0.13,72.0
2165,19545,USC00516128,2017-08-18,,76.0
2166,19546,USC00516128,2017-08-19,0.09,71.0
2167,19547,USC00516128,2017-08-20,,78.0
2168,19548,USC00516128,2017-08-21,0.56,76.0
2169,19549,USC00516128,2017-08-22,0.5,76.0
2170,19550,USC00516128,2017-08-23,0.45,76.0
